# wavelength throughput
2999.9999999999995 0.0
3000.9999999999995 0.0
3001.9999999999995 0.0
3002.9999999999995 0.0
3003.999999999999 0.0
3004.9999999999995 0.0
3005.9999999999995 0.0
3006.9999999999995 0.0
3007.9999999999995 0.0
3008.999999999999 0.0
3009.9999999999995 0.0
3010.9999999999995 0.0
3011.9999999999995 0.0
3012.9999999999995 0.0
3013.999999999999 0.0
3014.9999999999995 0.0
3015.9999999999995 0.0
3016.9999999999995 0.0
3017.9999999999995 0.0
3018.999999999999 0.0
3019.9999999999995 0.0
3020.9999999999995 0.0
3021.9999999999995 0.0
3022.9999999999995 0.0
3023.999999999999 0.0
3024.9999999999995 0.0
3025.9999999999995 0.0
3026.9999999999995 0.0
3027.9999999999995 0.0
3028.999999999999 0.0
3029.9999999999995 0.0
3030.9999999999995 0.0
3031.9999999999995 0.0
3032.9999999999995 0.0
3033.999999999999 0.0
3034.9999999999995 0.0
3035.9999999999995 0.0
3036.9999999999995 0.0
3037.9999999999995 0.0
3038.999999999999 0.0
3039.9999999999995 0.0
3040.9999999999995 0.0
3041.9999999999995 0.0
3042.9999999999995 0.0
3043.999999999999 0.0
3044.9999999999995 0.0
3045.9999999999995 0.0
3046.9999999999995 0.0
3047.9999999999995 0.0
3048.999999999999 0.0
3049.9999999999995 0.0
3050.9999999999995 0.0
3051.9999999999995 0.0
3052.9999999999995 0.0
3053.999999999999 0.0
3054.9999999999995 0.0
3055.9999999999995 0.0
3056.9999999999995 0.0
3057.9999999999995 0.0
3058.999999999999 0.0
3059.9999999999995 0.0
3060.9999999999995 0.0
3061.9999999999995 0.0
3062.9999999999995 0.0
3063.999999999999 0.0
3064.9999999999995 0.0
3065.9999999999995 0.0
3066.9999999999995 0.0
3067.9999999999995 0.0
3068.999999999999 0.0
3069.9999999999995 0.0
3070.9999999999995 0.0
3071.9999999999995 0.0
3072.9999999999995 0.0
3073.999999999999 0.0
3074.9999999999995 0.0
3075.9999999999995 0.0
3076.9999999999995 0.0
3077.9999999999995 0.0
3078.999999999999 0.0
3079.9999999999995 0.0
3080.9999999999995 0.0
3081.9999999999995 0.0
3082.9999999999995 0.0
3083.999999999999 0.0
3084.9999999999995 0.0
3085.9999999999995 0.0
3086.9999999999995 0.0
3087.9999999999995 0.0
3088.999999999999 0.0
3089.9999999999995 0.0
3090.9999999999995 0.0
3091.9999999999995 0.0
3092.9999999999995 0.0
3093.999999999999 0.0
3094.9999999999995 0.0
3095.9999999999995 0.0
3096.9999999999995 0.0
3097.9999999999995 0.0
3098.999999999999 0.0
3099.9999999999995 0.0
3100.9999999999995 0.0
3101.9999999999995 0.0
3102.9999999999995 0.0
3103.999999999999 0.0
3104.9999999999995 0.0
3105.9999999999995 0.0
3106.9999999999995 0.0
3107.9999999999995 0.0
3108.999999999999 0.0
3109.9999999999995 0.0
3110.9999999999995 0.0
3111.9999999999995 0.0
3112.9999999999995 0.0
3113.999999999999 0.0
3114.9999999999995 0.0
3115.9999999999995 0.0
3116.9999999999995 0.0
3117.9999999999995 0.0
3118.999999999999 0.0
3119.9999999999995 0.0
3120.9999999999995 0.0
3121.9999999999995 0.0
3122.9999999999995 0.0
3123.999999999999 0.0
3124.9999999999995 0.0
3125.9999999999995 0.0
3126.9999999999995 0.0
3127.9999999999995 0.0
3128.999999999999 0.0
3129.9999999999995 0.0
3130.9999999999995 0.0
3131.9999999999995 0.0
3132.9999999999995 0.0
3133.999999999999 0.0
3134.9999999999995 0.0
3135.9999999999995 0.0
3136.9999999999995 0.0
3137.9999999999995 0.0
3138.999999999999 0.0
3139.9999999999995 0.0
3140.9999999999995 0.0
3141.9999999999995 0.0
3142.9999999999995 0.0
3143.999999999999 0.0
3144.9999999999995 0.0
3145.9999999999995 0.0
3146.9999999999995 0.0
3147.9999999999995 0.0
3148.999999999999 0.0
3149.9999999999995 0.0
3150.9999999999995 0.0
3151.9999999999995 0.0
3152.9999999999995 0.0
3153.999999999999 0.0
3154.9999999999995 0.0
3155.9999999999995 0.0
3156.9999999999995 0.0
3157.9999999999995 0.0
3158.999999999999 0.0
3159.9999999999995 0.0
3160.9999999999995 0.0
3161.9999999999995 0.0
3162.9999999999995 0.0
3163.999999999999 0.0
3164.9999999999995 0.0
3165.9999999999995 0.0
3166.9999999999995 0.0
3167.9999999999995 0.0
3168.999999999999 0.0
3169.9999999999995 0.0
3170.9999999999995 0.0
3171.9999999999995 0.0
3172.9999999999995 0.0
3173.999999999999 0.0
3174.9999999999995 0.0
3175.9999999999995 0.0
3176.9999999999995 0.0
3177.9999999999995 0.0
3178.999999999999 0.0
3179.9999999999995 0.0
3180.9999999999995 0.0
3181.9999999999995 0.0
3182.9999999999995 0.0
3183.999999999999 0.0
3184.9999999999995 0.0
3185.9999999999995 0.0
3186.9999999999995 0.0
3187.9999999999995 0.0
3188.999999999999 0.0
3189.9999999999995 0.0
3190.9999999999995 0.0
3191.9999999999995 0.0
3192.9999999999995 0.0
3193.999999999999 0.0
3194.9999999999995 0.0
3195.9999999999995 0.0
3196.9999999999995 0.0
3197.9999999999995 0.0
3198.999999999999 0.0
3199.9999999999995 0.0
3200.9999999999995 0.0
